mode,kernel,dtype,N,misaligned,tail_multiple,mean_GFLOPs,mean_CPE,count
Scalar,stencil,f32,544578,1,0,13.548631555555556,0.7882859444444443,18.0
Scalar,stencil,f32,544578,1,1,11.697382166666667,0.9007201666666665,18.0
Scalar,stencil,f32,758688,0,0,11.979450666666668,0.8792116111111112,18.0
Scalar,stencil,f32,758688,0,1,13.338608222222222,0.7904510555555555,18.0
Scalar,stencil,f32,758688,1,0,11.833667666666665,0.9055995555555556,18.0
Scalar,stencil,f32,758688,1,1,11.677370944444444,0.9019119999999999,18.0
Scalar,stencil,f32,1056978,0,0,10.778362166666666,0.9815814444444446,18.0
Scalar,stencil,f32,1056978,0,1,10.640267055555556,0.9984988888888888,18.0
Scalar,stencil,f32,1056978,1,0,12.018460222222224,0.8896086111111112,18.0
Scalar,stencil,f32,1056978,1,1,13.21530222222222,0.8104198333333333,18.0
Scalar,stencil,f32,1472547,0,0,12.418386777777778,0.8619138333333334,18.0
Scalar,stencil,f32,1472547,0,1,13.147592111111111,0.8029792222222222,18.0
Scalar,stencil,f32,1472547,1,0,12.830956111111112,0.8276753888888889,18.0
Scalar,stencil,f32,1472547,1,1,10.892642611111112,1.0417904444444444,18.0
Scalar,stencil,f32,2051504,0,0,10.854968611111111,0.9932599999999999,18.0
Scalar,stencil,f32,2051504,0,1,11.976647499999999,0.8860125555555556,18.0
Scalar,stencil,f32,2051504,1,0,11.548572222222223,0.9154252777777777,18.0
Scalar,stencil,f32,2051504,1,1,10.880435722222224,1.0403263333333335,18.0
Scalar,stencil,f32,2858088,0,0,9.850801,1.096199611111111,18.0
Scalar,stencil,f32,2858088,0,1,9.114547777777778,1.186930111111111,18.0
Scalar,stencil,f32,2858088,1,0,9.378972277777779,1.1363417777777778,18.0
Scalar,stencil,f32,2858088,1,1,9.917983499999998,1.083174,18.0
Scalar,stencil,f32,3981793,0,0,8.501228888888889,1.2390765555555554,18.0
Scalar,stencil,f32,3981793,0,1,7.835414111111111,1.3891792777777778,18.0
Scalar,stencil,f32,3981793,1,0,8.032204111111112,1.3199473333333336,18.0
Scalar,stencil,f32,3981793,1,1,8.196479277777778,1.3252123333333334,18.0
Scalar,stencil,f32,5547302,0,0,7.076838611111111,1.499597,18.0
Scalar,stencil,f32,5547302,0,1,7.3844285,1.4439650555555559,18.0
Scalar,stencil,f32,5547302,1,0,7.249022277777779,1.4582286111111111,18.0
Scalar,stencil,f32,5547302,1,1,7.868398999999998,1.3566490555555557,18.0
Scalar,stencil,f32,7728318,0,0,7.5677291111111105,1.3939252222222223,18.0
Scalar,stencil,f32,7728318,0,1,7.366121555555556,1.431104,18.0
Scalar,stencil,f32,7728318,1,0,7.268415111111111,1.4770537222222222,18.0
Scalar,stencil,f32,7728318,1,1,7.2465168333333345,1.4634244999999997,18.0
Scalar,stencil,f32,10766836,0,0,7.613151555555555,1.386106222222222,18.0
Scalar,stencil,f32,10766836,0,1,7.352979444444443,1.449049722222222,18.0
Scalar,stencil,f32,10766836,1,0,7.4731615555555555,1.4224401666666668,18.0
Scalar,stencil,f32,10766836,1,1,7.979901111111112,1.3177491111111113,18.0
Scalar,stencil,f32,15000000,0,0,7.023631277777778,1.5167532222222222,18.0
Scalar,stencil,f32,15000000,0,1,7.737418777777778,1.3696614999999999,18.0
Scalar,stencil,f32,15000000,1,0,7.7725141666666655,1.362352111111111,18.0
Scalar,stencil,f32,15000000,1,1,7.3707798888888885,1.4389611666666666,18.0
Scalar,stencil,f64,1000,0,0,10.092474277777777,1.040849611111111,18.0
Scalar,stencil,f64,1000,0,1,10.096534499999999,1.0400833333333337,18.0
Scalar,stencil,f64,1000,1,0,13.465100999999999,0.780553,19.0
Scalar,stencil,f64,1000,1,1,10.713816499999998,0.9801944444444444,18.0
Scalar,stencil,f64,1393,0,0,10.511248055555557,1.0101081666666665,18.0
Scalar,stencil,f64,1393,0,1,10.055099789473685,1.0446971578947368,19.0
Scalar,stencil,f64,1393,1,0,13.866055631578948,0.7572951052631579,19.0
Scalar,stencil,f64,1393,1,1,10.758588166666666,0.9759909999999999,18.0
Scalar,stencil,f64,1941,0,0,12.940851777777777,0.8114853888888889,18.0
Scalar,stencil,f64,1941,0,1,10.10525011111111,1.0392411111111113,18.0
Scalar,stencil,f64,1941,1,0,12.60047311111111,0.8914039444444444,18.0
Scalar,stencil,f64,1941,1,1,14.19908611111111,0.739509888888889,18.0
Scalar,stencil,f64,2704,0,0,13.765417199999998,0.7632897999999999,20.0
Scalar,stencil,f64,2704,0,1,12.995711222222221,0.8079799444444444,18.0
Scalar,stencil,f64,2704,1,0,14.330096166666667,0.7327400000000001,18.0
Scalar,stencil,f64,2704,1,1,10.417911666666667,1.0202579999999999,18.0
Scalar,stencil,f64,3767,0,0,10.702986277777779,0.9812482777777777,18.0
Scalar,stencil,f64,3767,0,1,10.561179944444445,0.9942630000000001,18.0
Scalar,stencil,f64,3767,1,0,14.069535666666667,0.7463159444444444,18.0
Scalar,stencil,f64,3767,1,1,10.704063055555556,0.9816683333333334,18.0
Scalar,stencil,f64,5248,0,0,11.387536444444443,0.9222687777777777,18.0
Scalar,stencil,f64,5248,0,1,8.825905666666666,1.1912316111111112,18.0
Scalar,stencil,f64,5248,1,0,14.294429777777777,0.7350452777777776,18.0
Scalar,stencil,f64,5248,1,1,12.394900166666666,0.8664040555555554,18.0
Scalar,stencil,f64,7312,0,0,11.053474333333334,0.9504784999999999,18.0
Scalar,stencil,f64,7312,0,1,11.385412499999997,0.9223879444444444,18.0
Scalar,stencil,f64,7312,1,0,13.87539688888889,0.757097111111111,18.0
Scalar,stencil,f64,7312,1,1,13.376925111111113,0.7901433333333333,18.0
Scalar,stencil,f64,10186,0,0,11.025692444444445,0.952661388888889,18.0
Scalar,stencil,f64,10186,0,1,11.570319555555557,0.9081581111111111,18.0
Scalar,stencil,f64,10186,1,0,13.930462444444446,0.7541330555555555,18.0
Scalar,stencil,f64,10186,1,1,12.510697055555557,0.8544024444444445,18.0
Scalar,stencil,f64,14191,0,0,5.1324915,3.9438221111111114,18.0
Scalar,stencil,f64,14191,0,1,12.739456888888888,0.8246110555555557,18.0
Scalar,stencil,f64,14191,1,0,13.848593722222224,0.7586127777777778,18.0
Scalar,stencil,f64,14191,1,1,12.96693447368421,0.8190884210526316,19.0
Scalar,stencil,f64,19771,0,0,11.413965210526316,0.9209505263157896,19.0
Scalar,stencil,f64,19771,0,1,11.911872388888888,0.8825877222222221,18.0
Scalar,stencil,f64,19771,1,0,14.047251333333334,0.7477463333333333,18.0
Scalar,stencil,f64,19771,1,1,14.211171777777777,0.7390285,18.0
Scalar,stencil,f64,27544,0,0,13.061682555555556,0.8043324444444444,18.0
Scalar,stencil,f64,27544,0,1,12.128976000000002,0.8657311111111111,18.0
Scalar,stencil,f64,27544,1,0,13.73755811111111,0.7646487222222222,18.0
Scalar,stencil,f64,27544,1,1,13.697367722222221,0.7669839444444445,18.0
Scalar,stencil,f64,38374,0,0,13.468312555555556,0.7811015555555555,18.0
Scalar,stencil,f64,38374,0,1,11.627703833333332,0.9035125000000002,18.0
Scalar,stencil,f64,38374,1,0,13.843992833333333,0.7593857777777777,18.0
Scalar,stencil,f64,38374,1,1,13.450178777777776,0.7830931666666667,18.0
Scalar,stencil,f64,53461,0,0,13.115064888888888,0.8041236666666667,18.0
Scalar,stencil,f64,53461,0,1,11.592055722222224,0.9063792777777778,18.0
Scalar,stencil,f64,53461,1,0,13.698310888888889,0.766663388888889,18.0
Scalar,stencil,f64,53461,1,1,14.000970277777776,0.7500374444444443,18.0
Scalar,stencil,f64,74480,0,0,12.709378055555554,0.837424611111111,18.0
Scalar,stencil,f64,74480,0,1,11.277399222222222,0.9310750555555555,18.0
Scalar,stencil,f64,74480,1,0,11.742914777777779,0.9157082222222223,18.0
Scalar,stencil,f64,74480,1,1,8.243218611111113,1.3123251111111112,18.0
Scalar,stencil,f64,103763,0,0,13.341576722222223,0.787883611111111,18.0
Scalar,stencil,f64,103763,0,1,10.326395666666667,1.0235604444444446,18.0
Scalar,stencil,f64,103763,1,0,12.5384755,0.8408337222222223,18.0
Scalar,stencil,f64,103763,1,1,11.24894838888889,0.9352533333333333,18.0
Scalar,stencil,f64,144560,0,0,12.918805555555558,0.8137915555555556,18.0
Scalar,stencil,f64,144560,0,1,10.534421555555557,0.997317388888889,18.0
Scalar,stencil,f64,144560,1,0,12.9965985,0.8081948333333333,18.0
Scalar,stencil,f64,144560,1,1,11.489799833333333,0.9140542777777778,18.0
Scalar,stencil,f64,201396,0,0,10.373779333333333,1.134120611111111,18.0
Scalar,stencil,f64,201396,0,1,9.595700222222222,1.1016915,18.0
Scalar,stencil,f64,201396,1,0,10.000002722222222,1.0519796666666668,18.0
Scalar,stencil,f64,201396,1,1,11.252465277777777,0.9343704444444446,18.0
Scalar,stencil,f64,280578,0,0,9.901285833333334,1.0689097222222221,18.0
Scalar,stencil,f64,280578,0,1,11.838944555555555,0.8896592777777776,18.0
Scalar,stencil,f64,280578,1,0,10.70105061111111,0.989223611111111,18.0
Scalar,stencil,f64,280578,1,1,9.572538055555555,1.0987165555555556,18.0
Scalar,stencil,f64,390892,0,0,9.944133666666666,1.0618662777777776,18.0
Scalar,stencil,f64,390892,0,1,10.373747555555557,1.0340462777777777,18.0
Scalar,stencil,f64,390892,1,0,10.143424722222221,1.0647677777777778,18.0
Scalar,stencil,f64,390892,1,1,11.467586666666666,0.9204692777777779,18.0
Scalar,stencil,f64,544578,0,0,10.907567499999999,0.9674594999999999,18.0
Scalar,stencil,f64,544578,0,1,10.65685061111111,1.016713888888889,18.0
Scalar,stencil,f64,544578,1,0,9.426767000000002,1.1898476111111114,18.0
Scalar,stencil,f64,544578,1,1,9.758536833333332,1.0806599444444442,18.0
Scalar,stencil,f64,758688,0,0,8.088648222222224,1.3673496666666667,18.0
Scalar,stencil,f64,758688,0,1,10.014012000000001,1.075848,18.0
Scalar,stencil,f64,758688,1,0,7.863998722222224,1.3747728333333333,18.0
Scalar,stencil,f64,758688,1,1,7.569574722222222,1.4189025555555554,18.0
Scalar,stencil,f64,1056978,0,0,7.252766333333333,1.4821590000000002,18.0
Scalar,stencil,f64,1056978,0,1,7.377029055555555,1.4867984444444444,18.0
Scalar,stencil,f64,1056978,1,0,7.802838111111111,1.3836723888888889,18.0
Scalar,stencil,f64,1056978,1,1,7.1890804444444445,1.5415028333333334,18.0
Scalar,stencil,f64,1472547,0,0,5.042003722222223,2.1867474444444444,18.0
Scalar,stencil,f64,1472547,0,1,5.541422055555556,1.9261949444444444,18.0
Scalar,stencil,f64,1472547,1,0,4.645531388888888,2.362271944444444,18.0
Scalar,stencil,f64,1472547,1,1,4.7371376666666665,2.2527471666666665,18.0
Scalar,stencil,f64,2051504,0,0,4.475951388888889,2.367434222222222,18.0
Scalar,stencil,f64,2051504,0,1,4.123729666666667,2.5850618888888888,18.0
Scalar,stencil,f64,2051504,1,0,4.3471437222222225,2.4283194444444445,18.0
Scalar,stencil,f64,2051504,1,1,4.5926876666666665,2.297635,18.0
Scalar,stencil,f64,2858088,0,0,4.3060688888888885,2.444604444444445,18.0
Scalar,stencil,f64,2858088,0,1,3.838989666666666,2.7447535000000003,18.0
Scalar,stencil,f64,2858088,1,0,3.5911616111111107,3.0583280000000004,18.0
Scalar,stencil,f64,2858088,1,1,4.037747666666666,2.612816,18.0
Scalar,stencil,f64,3981793,0,0,3.9815344444444443,2.6460939444444445,18.0
Scalar,stencil,f64,3981793,0,1,4.035410111111111,2.676113944444444,18.0
Scalar,stencil,f64,3981793,1,0,4.156477499999999,2.5470636111111107,18.0
Scalar,stencil,f64,3981793,1,1,3.960865444444444,2.691591111111111,18.0
Scalar,stencil,f64,5547302,0,0,4.127110333333334,2.584455777777778,18.0
Scalar,stencil,f64,5547302,0,1,4.410147333333333,2.3821357777777776,18.0
Scalar,stencil,f64,5547302,1,0,3.9162754444444445,2.7382011111111115,18.0
Scalar,stencil,f64,5547302,1,1,4.219141111111111,2.5233565555555555,18.0
Scalar,stencil,f64,7728318,0,0,4.109470777777777,2.5831212222222226,18.0
Scalar,stencil,f64,7728318,0,1,4.103988,2.572159777777778,18.0
Scalar,stencil,f64,7728318,1,0,4.064443722222222,2.6290596666666666,18.0
Scalar,stencil,f64,7728318,1,1,3.9842536111111113,2.654974388888889,18.0
Scalar,stencil,f64,10766836,0,0,4.023840444444445,2.6202752222222223,18.0
Scalar,stencil,f64,10766836,0,1,4.203427388888889,2.5109705555555557,18.0
Scalar,stencil,f64,10766836,1,0,4.244601388888889,2.4816941111111106,18.0
Scalar,stencil,f64,10766836,1,1,4.2645822777777775,2.471381388888889,18.0
Scalar,stencil,f64,15000000,0,0,4.037077444444445,2.605994388888889,18.0
Scalar,stencil,f64,15000000,0,1,4.012981,2.628667611111111,18.0
Scalar,stencil,f64,15000000,1,0,4.188837611111111,2.5124258333333334,18.0
Scalar,stencil,f64,15000000,1,1,4.117919166666667,2.5629327777777777,18.0
Scalar,stencil,i32,1000,0,0,0.0,0.14254745000000002,20.0
Scalar,stencil,i32,1000,0,1,0.0,0.18217499999999998,20.0
Scalar,stencil,i32,1000,1,0,0.0,0.14010474999999997,20.0
Scalar,stencil,i32,1000,1,1,0.0,0.1435,20.0
Scalar,stencil,i32,1393,0,0,0.0,0.1017912,20.0
Scalar,stencil,i32,1393,0,1,0.0,0.11520109999999999,20.0
Scalar,stencil,i32,1393,1,0,0.0,0.10279400000000001,20.0
Scalar,stencil,i32,1393,1,1,0.0,0.10979894999999998,20.0
Scalar,stencil,i32,1941,0,0,0.0,0.09839229999999999,20.0
Scalar,stencil,i32,1941,0,1,0.0,0.08429930000000002,20.0
Scalar,stencil,i32,1941,1,0,0.0,0.08425914999999999,20.0
Scalar,stencil,i32,1941,1,1,0.0,0.0913319,20.0
Scalar,stencil,i32,2704,0,0,0.0,0.16155359999999996,20.0
Scalar,stencil,i32,2704,0,1,0.0,0.07151439999999999,20.0
Scalar,stencil,i32,2704,1,0,0.0,0.07201710000000001,20.0
Scalar,stencil,i32,2704,1,1,0.0,0.07966880000000001,20.0
Scalar,stencil,i32,3767,0,0,0.0,0.06387275,20.0
Scalar,stencil,i32,3767,0,1,0.0,0.06313355000000001,20.0
Scalar,stencil,i32,3767,1,0,0.0,0.0629908,20.0
Scalar,stencil,i32,3767,1,1,0.0,0.06685055000000001,20.0
Scalar,stencil,i32,5248,0,0,0.0,0.05695570000000001,20.0
Scalar,stencil,i32,5248,0,1,0.0,0.056688,20.0
Scalar,stencil,i32,5248,1,0,0.0,0.0588889,20.0
Scalar,stencil,i32,5248,1,1,0.0,0.05988959999999999,20.0
Scalar,stencil,i32,7312,0,0,0.0,0.052225,20.0
Scalar,stencil,i32,7312,0,1,0.0,0.05227054999999999,20.0
Scalar,stencil,i32,7312,1,0,0.0,0.05516730000000001,20.0
Scalar,stencil,i32,7312,1,1,0.0,0.05528555,20.0
Scalar,stencil,i32,10186,0,0,0.0,0.055133150000000006,20.0
Scalar,stencil,i32,10186,0,1,0.0,0.05255475,20.0
Scalar,stencil,i32,10186,1,0,0.0,0.05128585,20.0
Scalar,stencil,i32,10186,1,1,0.0,0.05073365,20.0
Scalar,stencil,i32,14191,0,0,0.0,0.09169179999999999,20.0
Scalar,stencil,i32,14191,0,1,0.0,0.09102060000000001,20.0
Scalar,stencil,i32,14191,1,0,0.0,0.09637694999999999,20.0
Scalar,stencil,i32,14191,1,1,0.0,0.09180999999999999,20.0
Scalar,stencil,i32,19771,0,0,0.0,0.20958574999999996,20.0
Scalar,stencil,i32,19771,0,1,0.0,0.11044725000000002,20.0
Scalar,stencil,i32,19771,1,0,0.0,0.11060729999999999,20.0
Scalar,stencil,i32,19771,1,1,0.0,0.1758496,20.0
Scalar,stencil,i32,27544,0,0,0.0,0.12927905,20.0
Scalar,stencil,i32,27544,0,1,0.0,0.12831470000000006,20.0
Scalar,stencil,i32,27544,1,0,0.0,0.12729705,20.0
Scalar,stencil,i32,27544,1,1,0.0,0.1275778,20.0
Scalar,stencil,i32,38374,0,0,0.0,0.13281055,20.0
Scalar,stencil,i32,38374,0,1,0.0,0.13309025000000002,20.0
Scalar,stencil,i32,38374,1,0,0.0,0.13278784999999999,20.0
Scalar,stencil,i32,38374,1,1,0.0,0.13264315000000002,20.0
Scalar,stencil,i32,53461,0,0,0.0,0.139996,20.0
Scalar,stencil,i32,53461,0,1,0.0,0.14028535000000003,20.0
Scalar,stencil,i32,53461,1,0,0.0,0.1395117,20.0
Scalar,stencil,i32,53461,1,1,0.0,0.13975515,20.0
Scalar,stencil,i32,74480,0,0,0.0,0.14538645,20.0
Scalar,stencil,i32,74480,0,1,0.0,0.15101760000000003,20.0
Scalar,stencil,i32,74480,1,0,0.0,0.1451984,20.0
Scalar,stencil,i32,74480,1,1,0.0,0.14532665,20.0
Scalar,stencil,i32,103763,0,0,0.0,0.1564301,20.0
Scalar,stencil,i32,103763,0,1,0.0,0.16019889999999998,20.0
Scalar,stencil,i32,103763,1,0,0.0,0.14884265000000002,20.0
Scalar,stencil,i32,103763,1,1,0.0,0.14883849999999998,20.0
Scalar,stencil,i32,144560,0,0,0.0,0.15213755,20.0
Scalar,stencil,i32,144560,0,1,0.0,0.15564889999999998,20.0
Scalar,stencil,i32,144560,1,0,0.0,0.1508702,20.0
Scalar,stencil,i32,144560,1,1,0.0,0.151257,20.0
Scalar,stencil,i32,201396,0,0,0.0,0.15508605000000003,20.0
Scalar,stencil,i32,201396,0,1,0.0,0.1731179,20.0
Scalar,stencil,i32,201396,1,0,0.0,0.17183365,20.0
Scalar,stencil,i32,201396,1,1,0.0,0.15818605000000002,20.0
Scalar,stencil,i32,280578,0,0,0.0,0.1798256,20.0
Scalar,stencil,i32,280578,0,1,0.0,0.18279705,20.0
Scalar,stencil,i32,280578,1,0,0.0,0.17138314999999998,20.0
Scalar,stencil,i32,280578,1,1,0.0,0.17267045,20.0
Scalar,stencil,i32,390892,0,0,0.0,0.18706124999999996,20.0
Scalar,stencil,i32,390892,0,1,0.0,0.27942015,20.0
Scalar,stencil,i32,390892,1,0,0.0,0.21193625,20.0
Scalar,stencil,i32,390892,1,1,0.0,0.3098718,20.0
Scalar,stencil,i32,544578,0,0,0.0,0.21571924999999997,20.0
Scalar,stencil,i32,544578,0,1,0.0,0.28989050000000005,20.0
Scalar,stencil,i32,544578,1,0,0.0,0.3044972,20.0
Scalar,stencil,i32,544578,1,1,0.0,0.2648533,20.0
Scalar,stencil,i32,758688,0,0,0.0,0.26829065,20.0
Scalar,stencil,i32,758688,0,1,0.0,0.29569465,20.0
Scalar,stencil,i32,758688,1,0,0.0,0.25834799999999997,20.0
Scalar,stencil,i32,758688,1,1,0.0,0.28226940000000006,20.0
Scalar,stencil,i32,1056978,0,0,0.0,0.26982044999999993,20.0
Scalar,stencil,i32,1056978,0,1,0.0,0.27929755,20.0
Scalar,stencil,i32,1056978,1,0,0.0,0.2449543,20.0
Scalar,stencil,i32,1056978,1,1,0.0,0.29552655000000005,20.0
Scalar,stencil,i32,1472547,0,0,0.0,0.28475049999999996,20.0
Scalar,stencil,i32,1472547,0,1,0.0,0.27837750000000006,20.0
Scalar,stencil,i32,1472547,1,0,0.0,0.28273430000000005,20.0
Scalar,stencil,i32,1472547,1,1,0.0,0.28020565,20.0
Scalar,stencil,i32,2051504,0,0,0.0,0.29766145,20.0
Scalar,stencil,i32,2051504,0,1,0.0,0.27889385000000005,20.0
Scalar,stencil,i32,2051504,1,0,0.0,0.27665704999999996,20.0
Scalar,stencil,i32,2051504,1,1,0.0,0.29779445,20.0
Scalar,stencil,i32,2858088,0,0,0.0,0.2762747,20.0
Scalar,stencil,i32,2858088,0,1,0.0,0.2708595000000001,20.0
Scalar,stencil,i32,2858088,1,0,0.0,0.2848325000000001,20.0
Scalar,stencil,i32,2858088,1,1,0.0,0.3140367,20.0
Scalar,stencil,i32,3981793,0,0,0.0,0.3824623,20.0
Scalar,stencil,i32,3981793,0,1,0.0,0.3085901,20.0
Scalar,stencil,i32,3981793,1,0,0.0,0.39747265,20.0
Scalar,stencil,i32,3981793,1,1,0.0,0.33072135,20.0
Scalar,stencil,i32,5547302,0,0,0.0,0.42817154999999996,20.0
Scalar,stencil,i32,5547302,0,1,0.0,0.49093194999999995,20.0
Scalar,stencil,i32,5547302,1,0,0.0,0.5716742499999999,20.0
Scalar,stencil,i32,5547302,1,1,0.0,0.43401759999999995,20.0
Scalar,stencil,i32,7728318,0,0,0.0,0.6393229,20.0
Scalar,stencil,i32,7728318,0,1,0.0,0.56431825,20.0
Scalar,stencil,i32,7728318,1,0,0.0,0.5845985,20.0
Scalar,stencil,i32,7728318,1,1,0.0,0.6622594500000001,20.0
Scalar,stencil,i32,10766836,0,0,0.0,0.8668336,20.0
Scalar,stencil,i32,10766836,0,1,0.0,0.7021574,20.0
Scalar,stencil,i32,10766836,1,0,0.0,0.6666281500000001,20.0
Scalar,stencil,i32,10766836,1,1,0.0,0.7049891500000001,20.0
Scalar,stencil,i32,15000000,0,0,0.0,0.80816975,20.0
Scalar,stencil,i32,15000000,0,1,0.0,0.7470125999999999,20.0
Scalar,stencil,i32,15000000,1,0,0.0,0.7376562999999999,20.0
Scalar,stencil,i32,15000000,1,1,0.0,0.8058909999999999,20.0
